# Tetrahedron method
       16.7669876436        3.6874036247        3.6874036247        0.1804947835        0.1803619654        0.0953388110        0.0988295629        0.0954174953        0.0954174953        0.0988295629        0.0953388110
       16.8904739685        1.6784474629        1.6784474629        0.0934923818        0.0934398864        0.0516030249        0.0521850011        0.0515198548        0.0515198548        0.0521850011        0.0516030249
       17.0139602934        0.7114894184        0.7114894184        0.0386298839        0.0386312665        0.0212825013        0.0411749128        0.0213109472        0.0213109472        0.0411749128        0.0212825013
       17.1374466183        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       17.2609329432        0.0404297755        0.0404297755        0.2383333797        0.2383349745        0.0165933841        0.0003952565        0.0165935398        0.0165935398        0.0003952565        0.0165933841
       17.3844192681        0.0505164767        0.0505164767        0.3389815014        0.3390239484        0.0207689563        0.0009671092        0.0207718606        0.0207718606        0.0009671092        0.0207689563
       17.5079055930        0.0681729418        0.0681729418        0.8281878394        0.8281022039        0.0455185315        0.0017037694        0.0455153501        0.0455153501        0.0017037694        0.0455185315
       17.6313919178        0.0748227907        0.0748227907        0.7804418918        0.7804721344        0.0431109318        0.0017482196        0.0431126450        0.0431126450        0.0017482196        0.0431109318
       17.7548782427        0.1318015418        0.1318015418        0.9867345622        0.9867535442        0.0552168900        0.0031803995        0.0552183457        0.0552183457        0.0031803995        0.0552168900
       17.8783645676        0.1787252047        0.1787252047        1.1902866255        1.1903522643        0.0645110452        0.0043490888        0.0645141649        0.0645141649        0.0043490888        0.0645110452
       18.0018508925        0.1157956846        0.1157956846        0.9661464371        0.9660510546        0.0496080004        0.0025726223        0.0496096336        0.0496096336        0.0025726223        0.0496080004
       18.1253372174        0.0993567929        0.0993567929        0.8621068309        0.8620095771        0.0403002968        0.0021193853        0.0402936801        0.0402936801        0.0021193853        0.0403002968
       18.2488235423        0.1072171066        0.1072171066        0.9394172779        0.9393637465        0.0414369438        0.0020740312        0.0414357418        0.0414357418        0.0020740312        0.0414369438
       18.3723098672        0.1046966442        0.1046966442        1.0539627069        1.0539425097        0.0471458877        0.0022360921        0.0471418693        0.0471418693        0.0022360921        0.0471458877
       18.4957961921        0.0954940359        0.0954940359        1.0630890537        1.0631139779        0.0474202363        0.0025156582        0.0474196214        0.0474196214        0.0025156582        0.0474202363
       18.6192825170        0.0645619559        0.0645619559        0.8783034355        0.8782368808        0.0397490033        0.0020576884        0.0397451355        0.0397451355        0.0020576884        0.0397490033
       18.7427688419        0.0074922499        0.0074922499        0.3651675017        0.3651564904        0.0166296189        0.0001618372        0.0166288691        0.0166288691        0.0001618372        0.0166296189
       18.8662551667        0.0063073126        0.0063073126        0.3897791361        0.3897600690        0.0165700443        0.0001862672        0.0165690373        0.0165690373        0.0001862672        0.0165700443
       18.9897414916        0.0053676186        0.0053676186        0.4389181758        0.4389088511        0.0172560506        0.0002406323        0.0172555390        0.0172555390        0.0002406323        0.0172560506
       19.1132278165        0.0045779268        0.0045779268        0.5460965428        0.5460877911        0.0195914282        0.0003504529        0.0195910151        0.0195910151        0.0003504529        0.0195914282
       19.2367141414        0.0044188595        0.0044188595        0.8847471171        0.8847387751        0.0284998701        0.0006556999        0.0284995450        0.0284995450        0.0006556999        0.0284998701
       19.3602004663        0.0014933884        0.0014933884        0.8360593372        0.8360455957        0.0249166962        0.0010973818        0.0249163560        0.0249163560        0.0010973818        0.0249166962
       19.4836867912        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       19.6071731161        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       19.7306594410        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       19.8541457659        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       19.9776320907        0.0027480938        0.0027480938        0.2706604101        0.2706594170        0.0002798228        0.0712809380        0.0002798056        0.0002798056        0.0712809380        0.0002798228
