# Tetrahedron method
       51.3599625831        0.0724409872        0.0203239973        0.0203239973        0.0000996305        0.0000509916        0.0000509916        0.0000996305
       51.6798146070        0.0577104882        0.0163345523        0.0163345523        0.0000828006        0.0000343822        0.0000343822        0.0000828006
       51.9996666310        0.0454415896        0.0129690855        0.0129690855        0.0000678648        0.0000221729        0.0000221729        0.0000678648
       52.3195186549        0.0345138195        0.0099279504        0.0099279504        0.0000535503        0.0000131307        0.0000131307        0.0000535503
       52.6393706789        0.0239626587        0.0069447260        0.0069447260        0.0000385572        0.0000065447        0.0000065447        0.0000385572
       52.9592227028        0.0109634158        0.0032000338        0.0032000338        0.0000182695        0.0000018208        0.0000018208        0.0000182695
       53.2790747267        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       53.5989267507        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       53.9187787746        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       54.2386307986        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       54.5584828225        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       54.8783348465        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       55.1981868704        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       55.5180388943        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       55.8378909183        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       56.1577429422        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       56.4775949662        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       56.7974469901        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       57.1172990140        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       57.4371510380        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       57.7570030619        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       58.0768550859        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
