# Tetrahedron method
        0.6219420630        0.0037247650        0.0037188667        0.0037220541        0.0037247650        0.0037220541        0.0037188667        0.0010064274        0.0010042601        0.0010042601
        0.7440871536        0.0049106473        0.0049074972        0.0049133380        0.0049106473        0.0049133380        0.0049074972        0.0013276783        0.0013252963        0.0013252963
        0.8662322442        0.0063718212        0.0063653068        0.0063690267        0.0063718212        0.0063690267        0.0063653068        0.0017213595        0.0017180594        0.0017180594
        0.9883773348        0.0077421499        0.0077429970        0.0077491751        0.0077421499        0.0077491751        0.0077429970        0.0020900856        0.0020881075        0.0020881075
        1.1105224254        0.0093955876        0.0093862324        0.0093879756        0.0093955876        0.0093879756        0.0093862324        0.0025281542        0.0025273970        0.0025273970
        1.2326675159        0.0109901116        0.0109794329        0.0109806452        0.0109901116        0.0109806452        0.0109794329        0.0029475737        0.0029517391        0.0029517391
        1.3548126065        0.0127122058        0.0126899886        0.0126976422        0.0127122058        0.0126976422        0.0126899886        0.0033936516        0.0034038024        0.0034038024
        1.4769576971        0.0147799847        0.0147726608        0.0147786472        0.0147799847        0.0147786472        0.0147726608        0.0039308867        0.0039500508        0.0039500508
        1.5991027877        0.0167677129        0.0167602346        0.0167683562        0.0167677129        0.0167683562        0.0167602346        0.0044341617        0.0044656482        0.0044656482
        1.7212478783        0.0190030938        0.0189807148        0.0189885793        0.0190030938        0.0189885793        0.0189807148        0.0049878462        0.0050361660        0.0050361660
        1.8433929688        0.0214187294        0.0214053611        0.0214121030        0.0214187294        0.0214121030        0.0214053611        0.0055805924        0.0056511821        0.0056511821
        1.9655380594        0.0239300979        0.0239045947        0.0239137850        0.0239300979        0.0239137850        0.0239045947        0.0061779704        0.0062759862        0.0062759862
        2.0876831500        0.0268457717        0.0268438740        0.0268510336        0.0268457717        0.0268510336        0.0268438740        0.0068671792        0.0069999850        0.0069999850
        2.2098282406        0.0298121645        0.0297863285        0.0297973225        0.0298121645        0.0297973225        0.0297863285        0.0075379919        0.0077135591        0.0077135591
        2.3319733311        0.0330696533        0.0330424718        0.0330525352        0.0330696533        0.0330525352        0.0330424718        0.0082542859        0.0084836717        0.0084836717
        2.4541184217        0.0367701472        0.0367490353        0.0367631082        0.0367701472        0.0367631082        0.0367490353        0.0090554835        0.0093494176        0.0093494176
        2.5762635123        0.0407270581        0.0406988231        0.0407122351        0.0407270581        0.0407122351        0.0406988231        0.0098735198        0.0102464545        0.0102464545
        2.6984086029        0.0450928544        0.0450653540        0.0450781996        0.0450928544        0.0450781996        0.0450653540        0.0107398578        0.0112106736        0.0112106736
        2.8205536935        0.0500250034        0.0499781274        0.0499972616        0.0500250034        0.0499972616        0.0499781274        0.0116861465        0.0122744360        0.0122744360
        2.9426987840        0.0556285035        0.0556122420        0.0556271060        0.0556285035        0.0556271060        0.0556122420        0.0127125771        0.0134504806        0.0134504806
        3.0648438746        0.0618795048        0.0618331137        0.0618583168        0.0618795048        0.0618583168        0.0618331137        0.0137851175        0.0147083375        0.0147083375
        3.1869889652        0.0694482130        0.0693878869        0.0694104397        0.0694482130        0.0694104397        0.0693878869        0.0150267331        0.0161905128        0.0161905128
        3.3091340558        0.0782699462        0.0782090458        0.0782377551        0.0782699462        0.0782377551        0.0782090458        0.0163612428        0.0178473263        0.0178473263
        3.4312791463        0.0886983894        0.0886259569        0.0886555821        0.0886983894        0.0886555821        0.0886259569        0.0178293576        0.0197302916        0.0197302916
        3.5534242369        0.1038574298        0.1037835213        0.1038298469        0.1038574298        0.1038298469        0.1037835213        0.0197797068        0.0223966856        0.0223966856
        3.6755693275        0.1233526285        0.1232851840        0.1233211952        0.1233526285        0.1233211952        0.1232851840        0.0219856295        0.0256691408        0.0256691408
        3.7977144181        0.1675841880        0.1674857251        0.1675351047        0.1675841880        0.1675351047        0.1674857251        0.0260554386        0.0331717336        0.0331717336
